9.475E+06  1.23E+00  1.63E-12  6.10E-07  2.54E-04  2.00E-02  4.70E-08
9.525E+06  1.14E+00  1.62E-12  5.60E-07  2.32E-04  2.00E-02  4.36E-08
9.575E+06  1.05E+00  1.61E-12  5.15E-07  2.12E-04  2.00E-02  4.06E-08
9.625E+06  9.74E-01  1.60E-12  4.74E-07  1.95E-04  2.00E-02  3.78E-08
9.675E+06  9.01E-01  1.57E-12  4.38E-07  1.79E-04  2.00E-02  3.54E-08
9.725E+06  8.33E-01  1.55E-12  4.06E-07  1.66E-04  2.00E-02  3.33E-08
9.775E+06  7.71E-01  1.52E-12  3.79E-07  1.55E-04  2.00E-02  3.15E-08
9.825E+06  7.13E-01  1.49E-12  3.57E-07  1.45E-04  2.00E-02  3.00E-08
9.875E+06  6.59E-01  1.46E-12  3.40E-07  1.38E-04  2.00E-02  2.88E-08
9.925E+06  6.10E-01  1.43E-12  3.29E-07  1.33E-04  2.00E-02  2.80E-08
9.975E+06  5.64E-01  1.39E-12  3.23E-07  1.31E-04  2.00E-02  2.76E-08
