    SIZE INTERVAL   0
   WAVl        QEXT      W0      gf
     0.4950     0.004314   0.0046878   0.001419
     0.5448     0.002678   0.0050005   0.001162
     0.5581     0.002361   0.0051369   0.001106
     0.5858     0.001816   0.0054986   0.001002
     0.6150     0.001380   0.0059743   0.000909
     0.6459     0.001036   0.0065517   0.000825
     0.6790     0.000767   0.0072220   0.000747
     0.7210     0.000528   0.0081102   0.000663
     0.7680     0.000352   0.0091973   0.000583
     0.8130     0.000244   0.0104313   0.000519
     0.8670     0.000162   0.0123454   0.000453
     0.9260     0.000105   0.0151108   0.000396
     1.0000     0.000062   0.0181843   0.000339
     1.0500     0.000047   0.0189080   0.000307
     1.1000     0.000039   0.0190651   0.000280
     1.1700     0.000028   0.0211033   0.000247
     1.2500     0.000020   0.0219625   0.000216
     1.3700     0.000017   0.0177607   0.000179
     1.5000     0.000014   0.0156055   0.000151
     1.6300     0.000011   0.0133717   0.000128
     1.7700     0.000011   0.0095418   0.000108
     1.9400     0.000018   0.0040957   0.000089
     2.1100     0.000023   0.0024000   0.000075
     2.3400     0.000019   0.0019245   0.000061
     2.5700     0.000009   0.0001219   0.000050
     2.7900     0.000393   0.0000249   0.000042
     3.0800     0.001428   0.0000098   0.000035
     3.4100     0.000643   0.0000125   0.000029
     3.7900     0.000253   0.0000214   0.000024
     4.0900     0.000098   0.0000272   0.000020
     4.3600     0.000722   0.0000005   0.000021
    SIZE INTERVAL   15
   WAVl        QEXT      W0      gf
     0.2563     0.241872   0.0059964   0.006352
     0.2795     0.109945   0.0068779   0.006387
     0.2965     0.052274   0.0081118   0.006094
     0.3186     0.027221   0.0104974   0.005303
     0.3355     0.022038   0.0113058   0.004684
     0.3650     0.015504   0.0100279   0.003847
     0.4200     0.010411   0.0075630   0.002759
     0.4950     0.005057   0.0074140   0.001931
     0.5448     0.003139   0.0079089   0.001581
     0.5581     0.002767   0.0081242   0.001505
     0.5858     0.002129   0.0086949   0.001364
     0.6150     0.001618   0.0094449   0.001238
     0.6459     0.001215   0.0103550   0.001122
     0.6790     0.000900   0.0114114   0.001016
     0.7210     0.000619   0.0128112   0.000902
     0.7680     0.000413   0.0145224   0.000794
     0.8130     0.000286   0.0164600   0.000706
     0.8670     0.000190   0.0194553   0.000617
     0.9260     0.000123   0.0237697   0.000539
     1.0000     0.000073   0.0285598   0.000461
     1.0500     0.000055   0.0296898   0.000418
     1.1000     0.000045   0.0299350   0.000381
     1.1700     0.000033   0.0330922   0.000337
     1.2500     0.000024   0.0344235   0.000295
     1.3700     0.000021   0.0279074   0.000244
     1.5000     0.000016   0.0245545   0.000205
     1.6300     0.000013   0.0210707   0.000174
     1.7700     0.000013   0.0150669   0.000146
     1.9400     0.000021   0.0064880   0.000121
     2.1100     0.000027   0.0038052   0.000103
     2.3400     0.000022   0.0030524   0.000083
     2.5700     0.000011   0.0001922   0.000068
     2.7900     0.000459   0.0000396   0.000057
     3.0800     0.001666   0.0000156   0.000048
     3.4100     0.000750   0.0000199   0.000040
     3.7900     0.000295   0.0000339   0.000032
     4.0900     0.000114   0.0000433   0.000027
     4.3600     0.000842   0.0000007   0.000029
