    SIZE INTERVAL   1
   WAVl        QEXT      W0      gf
     1.3700      5.3009634e-06      3.6263882e-05     4.6957454e-06
     1.5000      4.8774952e-06      2.8249784e-05     4.0812442e-06
     1.6300      4.4927199e-06      2.2078346e-05     3.4924878e-06
     1.7700      4.1122230e-06      1.6931032e-05     2.8584423e-06
     1.9400      5.5430492e-06      8.4605475e-06     1.7533492e-06
     2.1100      6.6107430e-06      5.0768910e-06     1.4853777e-06
     2.3400      6.1052647e-06      3.5707653e-06     1.1987229e-06
     2.5700      1.6244308e-05      8.9651011e-07     9.8886776e-07
     2.7900      1.1774653e-04      8.3633087e-08     8.1611827e-07
     3.0800      3.9562764e-04      1.8812408e-08     6.8855145e-07
     3.4100      1.9928845e-04      2.5935922e-08     5.7422379e-07
     3.7900      7.8267491e-05      4.2623959e-08     4.6473215e-07
     4.0900      4.8536566e-05      4.9420790e-08     3.9568344e-07
     4.3600      4.3552292e-05      4.0885761e-08     3.4297388e-07
    SIZE INTERVAL   11
   WAVl        QEXT      W0      gf
     0.2563      2.4667681e-02      1.3007584e-04     5.4269573e-04
     0.2795      1.9948973e-02      1.0813954e-04     4.5724785e-04
     0.2965      1.7219744e-02      9.4409087e-05     4.0143343e-04
     0.3186      1.4676154e-02      7.9643713e-05     3.4732168e-04
     0.3355      1.2828738e-02      7.1843335e-05     3.1178846e-04
     0.3650      9.8989138e-03      6.5440619e-05     2.6440941e-04
     0.4200      5.7057260e-03      7.0342127e-05     2.0589089e-04
     0.4950      2.6490322e-03      8.1819004e-05     1.5585334e-04
     0.5448      1.6257030e-03      8.7700119e-05     1.2584787e-04
     0.5581      1.4269556e-03      8.9341085e-05     1.1783437e-04
     0.5858      1.1039507e-03      9.4949006e-05     1.0769355e-04
     0.6150      8.4548985e-04      1.0181929e-04     9.8675306e-05
     0.6459      6.3756274e-04      1.0963168e-04     8.9132030e-05
     0.6790      4.7120479e-04      1.1866644e-04     7.8909298e-05
     0.7210      3.2989632e-04      1.3346488e-04     7.0789110e-05
     0.7680      2.2342299e-04      1.5310959e-04     6.3354466e-05
     0.8130      1.5384393e-04      1.7462246e-04     5.6236190e-05
     0.8670      9.8315813e-05      2.0446424e-04     4.7694259e-05
     0.9260      6.4582271e-05      2.3879810e-04     4.2137748e-05
     1.0000      3.8506524e-05      2.8940511e-04     3.5714730e-05
     1.0500      2.9827427e-05      3.0708516e-04     3.2409642e-05
     1.1000      2.4149527e-05      3.1520135e-04     2.9591514e-05
     1.1700      1.7503802e-05      3.3770085e-04     2.5912001e-05
     1.2500      1.3631312e-05      3.3266896e-04     2.2899908e-05
     1.3700      1.0605162e-05      2.9002705e-04     1.8782959e-05
     1.5000      9.7574670e-06      2.2594396e-04     1.6324983e-05
     1.6300      8.9872856e-06      1.7659253e-04     1.3970005e-05
     1.7700      8.2257060e-06      1.3542879e-04     1.1433875e-05
